0.014259,0.307419,0.342257,0.362517
5.957292,-0.282366,-3.585614,-1.688372
5.970234,-1.679705,-3.907868,-2.501083
5.987576,-1.205574,-4.036903,-2.246128
6.004951,-0.734802,-4.789599,-1.763919
6.030771,-1.143682,-5.886031,-1.065589
6.03959,-1.347832,-6.097586,-1.211423
6.056892,-1.567695,-7.428465,-1.665667
6.074184,-0.2261,-8.460853,-1.442518
6.113767,2.492186,-10.239566,-2.563338
6.126148,3.879673,-8.244059,-2.577165
6.14302,4.158085,-6.301237,-1.778454
6.160157,4.25878,-3.104539,0.023102
6.177911,3.199215,-0.111245,1.051195
6.19538,2.316285,1.847278,1.406274
6.212641,2.24085,1.966615,0.343446
6.231886,2.402623,1.423139,-1.262823
6.247191,2.466099,1.711886,-1.405219
6.264176,2.260669,3.181883,-0.285532
6.281679,2.054427,3.371791,0.45538
6.299112,2.153123,4.18752,0.901847
6.315458,2.448836,4.495114,0.775666
6.333774,2.309847,4.104346,0.279289
6.350591,1.848245,3.746551,0.034089
6.370489,1.662224,3.813138,-0.431821
6.385179,1.604304,4.430449,0.048729
6.402391,1.59738,4.640817,0.467412
6.419605,0.996167,5.908645,0.956555
6.440069,0.30065,5.904081,0.431693
6.453657,-0.53376,5.058733,-0.587911
6.470292,-0.392859,4.935038,-0.608467
6.487639,-0.21065,5.540745,-0.124917
6.508314,-0.148726,6.080716,1.167667
6.522284,-0.285857,6.152916,1.5677
6.53958,-0.80626,6.59644,2.002512
6.556854,-1.346631,6.402902,1.596709
6.577996,-1.286429,5.913969,1.614501
6.591562,-1.171657,5.386115,1.454055
6.608823,-0.949526,4.724125,1.084482
6.626123,-0.922755,5.00501,1.035294
6.649551,-0.844248,4.992403,1.743239
6.660858,-0.747741,4.606411,2.060698
6.680373,-0.955106,4.084648,2.743573
6.695494,-1.325025,3.412041,2.448527
6.723655,-1.314177,1.822409,2.052986
6.72958,-1.519159,1.467123,1.614515
6.747157,-1.576226,1.225158,0.961925
6.764417,-1.301791,0.967227,0.674969
6.786271,-0.868243,0.565858,0.492079
6.798869,-0.424892,-0.393906,1.270751
6.816147,-0.342611,-0.731679,1.386772
6.833381,-0.842098,-0.999271,1.1381
6.854523,-1.569918,-0.430805,0.804928
6.867903,-1.428977,-0.457546,0.82765
6.885121,-1.105829,-0.642211,0.926356
6.90276,-0.916721,-1.680883,0.553094
6.92449,-1.597539,-2.60455,-0.73176
6.936875,-1.429191,-2.915442,-1.087223
6.953801,-0.703656,-3.0533,-1.328263
6.970289,-0.431962,-3.145009,-1.071922
6.996941,-0.628654,-3.73274,-1.152745
7.004956,-0.638474,-3.767261,-1.594047
7.022239,-0.983832,-4.484888,-1.570455
7.039541,-1.669886,-4.680524,-1.449534
7.066422,-1.642303,-5.285003,-1.082418
7.074282,-1.318277,-5.695163,-1.080753
7.091487,-1.848076,-5.180906,-2.085229
7.108823,-2.228124,-4.918145,-2.376186
7.131779,-1.204062,-6.094336,-2.972391
7.143844,-0.905526,-5.648706,-2.570185
7.160786,-0.725974,-5.205255,-2.131505
7.178133,-0.685579,-4.72906,-1.336602
7.210964,-0.76682,-4.872919,-1.440212
7.214238,-0.974431,-4.846793,-1.972548
7.230035,-1.258593,-5.036843,-2.1649
7.247132,-1.530219,-5.039288,-2.010762
7.263602,-1.291831,-4.500404,-1.549397
7.281643,0.131443,-4.687262,-1.310568
7.298863,0.740639,-4.437013,-1.095213
7.316113,0.566239,-4.888836,-1.741126
7.332411,0.279627,-4.427253,-2.081159
7.350576,0.517452,-3.62936,-2.080656
7.367951,1.434376,-3.000657,-1.19437
7.385072,1.954105,-1.837177,-0.497631
7.402315,1.987076,-1.113535,-0.111672
7.419748,1.90616,-0.486485,0.040514
7.436838,1.743867,0.240176,-0.528252
7.453532,1.782715,1.323862,-0.440621
7.470574,1.787409,1.577571,-0.20552
7.48756,1.876014,1.759215,0.195229
7.504942,2.358407,1.782385,0.517724
7.522283,2.18233,2.185679,0.505532
7.543943,2.437197,2.743057,0.813583
7.556869,2.590056,2.516273,0.038897
7.574215,2.543607,2.177848,-0.195428
7.591765,2.665742,2.26755,-0.339166
7.609786,2.412709,2.954088,0.512824
7.62611,2.643808,4.01199,1.624246
7.64352,2.440161,4.264436,2.035856
7.660732,2.199462,4.305662,2.027666
7.677172,1.820626,4.059183,1.71552
7.695527,1.583763,3.539494,1.42667
7.712627,1.327336,3.423971,1.186327
7.729767,0.734623,3.831221,1.000115
7.746863,0.42002,4.482774,1.212028
7.764397,0.175324,4.77842,1.394988
7.781642,-0.073691,5.261161,1.431284
7.798878,-0.466301,5.347135,1.121074
7.815528,-0.729886,5.16277,0.877241
7.83344,-1.40381,5.898065,0.650842
7.850631,-2.124401,6.875118,1.034639
7.867865,-2.139101,7.100268,1.650428
7.904846,-2.327908,7.508273,2.792983
7.919769,-2.44721,7.542112,3.050542
7.953574,-2.985087,6.750281,2.666912
7.98084,-2.961139,6.109441,2.045714
8.004925,-2.525678,5.241856,1.561409
8.022253,-2.366602,4.143017,0.992996
8.039442,-1.81153,3.248634,0.812974
8.074215,-1.546227,2.398635,0.325577
8.091544,-1.213036,1.429107,-0.103244
8.108361,-1.002757,1.013458,-0.41836
8.126117,-0.517638,0.099338,-0.820969
8.14344,-0.382452,-0.218632,-0.892501
8.160739,-0.349309,-0.543679,-0.842597
8.178037,-0.258383,-2.636901,-2.25956
8.195328,0.656824,-3.921722,-3.771108
8.212648,1.08427,-4.215043,-3.81261
8.229873,1.349998,-4.187396,-2.882616
8.246812,1.33708,-4.016557,-2.457907
8.264392,1.531507,-4.421141,-2.653305
8.281615,2.293558,-5.789846,-4.309391
8.298888,1.994998,-5.728478,-4.288224
8.330838,2.975739,-6.226438,-4.732163
8.350739,2.233913,-5.475226,-4.250822
8.367838,1.563396,-4.774234,-4.004873
8.384305,1.15333,-4.162693,-4.024324
8.402364,0.645416,-3.088404,-3.38463
8.419563,0.867798,-2.801849,-3.142451
8.436832,0.948637,-3.20504,-4.082611
8.45365,0.649636,-3.482961,-4.254934
8.470406,-0.309981,-3.656849,-3.748492
8.487607,0.256247,-3.206477,-2.238793
8.504913,1.374093,-3.596416,-1.449021
8.522291,1.988029,-4.083378,-2.091328
8.539577,1.80355,-5.429774,-3.593695
8.556889,2.034935,-5.857418,-4.248395
8.574209,2.331149,-7.3547,-2.256373
8.597695,2.597153,-7.326043,-1.918988
8.608678,2.216564,-6.452079,-2.952014
8.626288,1.028001,-5.51874,-3.094445
8.6434,-2.243909,-3.984389,-2.695036
8.665804,-3.872875,-3.177838,-1.562107
8.678159,-3.152179,-2.568817,-1.303778
8.696705,-1.502964,-1.713117,-0.312534
8.712676,-1.692823,-1.282098,0.781877
8.733485,-3.983309,0.248348,1.566741
8.747032,-5.302335,0.950735,1.609041
8.764469,-5.144005,1.145173,1.005785
8.781613,-4.747462,0.996315,1.074908
8.800348,-4.827756,0.962038,1.110969
8.816914,-5.311568,1.617181,1.475769
8.833334,-4.645854,1.747376,1.43221
8.850616,-3.713958,2.047902,1.718614
8.871568,-3.988243,1.693988,1.454021
8.885215,-4.743466,1.599322,1.008914
8.90239,-5.553738,2.079719,-0.041208
8.919551,-4.423355,2.76176,0.056229
8.941628,-3.657832,3.993107,1.021004
8.953619,-2.787914,3.990878,1.771787
8.970482,-2.096244,4.466354,2.371087
8.987588,-1.827846,3.853027,1.437502
9.010977,-1.096129,3.491399,0.836632
9.022273,-0.29943,3.316917,0.940462
9.039515,0.719708,2.768496,1.743142
9.05694,0.864064,2.564416,1.991039
9.077785,1.003702,3.272079,2.977711
9.09151,1.103533,3.404168,3.424492
9.108811,1.871667,2.784643,3.029672
9.126143,2.261573,1.582422,2.469395
9.150926,2.600685,1.429323,2.07027
9.160846,2.445698,1.647242,2.255901
9.178122,2.324634,1.858835,2.555675
9.195461,2.776632,2.345959,2.886608
9.218332,3.970511,2.017669,3.173498
9.230252,4.417519,1.854958,2.729655
9.247139,4.50108,0.704364,1.345306
9.264427,3.593335,0.85165,0.464763
9.286383,2.872943,1.31128,-0.556449
9.298855,3.477501,0.908983,-0.072623
9.315379,5.018347,1.154935,1.246793
9.333405,4.957566,1.801216,2.433427
9.353272,4.483301,1.707889,2.441397
9.367815,3.896865,1.628871,1.989567
9.385041,3.278207,1.329566,0.6567
9.402284,4.337728,1.068356,0.620223
9.430538,5.072393,1.0417,0.726306
9.436452,4.489585,0.851552,0.666894
9.454008,3.00371,0.887669,0.708117
9.470241,2.502282,0.577568,0.878649
9.487598,1.811488,0.288945,0.679241
9.50494,1.339513,-0.99081,0.504358
9.52223,0.348039,-1.5825,0.263689
9.539547,-0.139167,-1.113821,0.251309
9.557044,-0.492414,-0.292545,0.106239
9.574131,-0.739176,-0.489424,0.907928
9.591522,-0.759383,-0.506059,1.084816
9.609052,-0.910056,-0.317849,1.530317
9.627235,-1.172045,-0.750629,1.97121
9.643435,-1.712163,-0.815058,1.719145
9.660764,-2.492537,-1.055034,1.604219
9.678065,-2.066833,-1.387919,1.948408
9.699857,-1.926092,-1.026173,2.394179
9.712723,-2.294486,-0.684508,1.938232
9.730475,-2.858073,-1.127803,1.567206
9.747409,-2.578737,-1.47787,1.119895
9.767373,-1.510414,-0.68349,1.256976
9.781796,-0.672164,-0.77876,1.415651
9.798906,-0.597214,-0.496499,1.766669
9.816134,-1.173458,-0.414963,1.609452
9.836756,-1.22781,-0.488485,1.670123
9.850728,-1.429768,-0.45069,1.203129
9.868024,-1.880359,-0.783411,0.503127
9.885108,-0.850657,-0.31004,1.076664
9.906609,0.371504,-0.52535,2.347868
9.919694,0.434182,0.068527,2.102125
9.936898,0.429415,0.494575,1.540385
9.953579,0.186143,0.073914,0.996455
9.974202,-0.755381,-0.386101,0.054637
9.987638,-0.919854,-0.554274,-0.329255
10.004983,-0.539064,-0.851653,-0.255398
10.022205,-0.579117,-0.542216,-0.312551
10.043153,-0.627892,-0.30288,-0.148314
10.056857,-0.316107,-0.041636,-0.186892
10.074222,-0.135262,-0.145545,-0.047318
10.091567,-0.236226,-0.433099,-0.271934
10.114435,-0.419264,-0.494613,-0.537875
10.126256,-0.369787,-0.284015,-0.506028
10.143549,-0.033242,-0.348928,-0.197396
10.160765,0.436928,-0.490751,0.163671
10.186473,0.224686,-0.41857,0.27377
10.212726,-0.29598,-0.6591,0.020544
10.229989,0.012896,-0.481767,0.215529
10.252179,-0.095448,-0.103398,0.372842
10.264383,-0.214248,0.13806,0.653597
10.281682,-0.462271,0.108979,0.406803
10.298898,-0.439818,0.171994,0.159277
10.319509,-0.274634,0.263276,0.385059
10.333435,-0.234783,0.265581,0.566485
10.351016,-0.362219,0.288012,0.629191
10.367853,-0.632578,0.031416,0.563559
10.389187,-0.669018,-0.327787,0.008954
10.402442,-0.833586,-0.4027,0.073752
10.419597,-0.54944,-0.299445,0.30362
10.453787,-0.312817,0.237044,0.429891
10.477626,-0.25135,0.00462,0.296557
10.487695,-0.180999,-0.198692,0.046348
10.504946,-0.120634,-0.335749,-0.252279
10.522286,0.216827,-0.324615,-0.606448
10.557235,0.242201,0.268616,0.110982
10.574211,0.04496,0.108768,0.316474
10.591503,-0.086054,0.254527,0.186451
10.608674,0.006772,0.38418,0.105504
10.626098,0.070554,0.281306,0.076898
10.643415,-0.158467,-0.144585,-0.087352
10.660667,-0.004336,-0.158967,0.130903
10.677643,-0.139407,-0.11111,0.011496
10.695511,-0.119557,-0.068959,0.054493
10.712593,0.162743,-0.085413,-0.037816
10.729875,0.265877,-0.081745,-0.113198
10.746432,0.354596,-0.16969,-0.135133
10.764388,0.153869,-0.132625,-0.625999
10.78162,0.02363,-0.265705,-0.579652
10.798864,-0.111759,-0.151426,-0.467674
10.830599,0.339148,0.018395,-0.257169
10.855094,0.28023,-0.123012,-0.434989
10.874119,0.048096,0.067667,-0.191059
10.89103,0.033145,0.286985,0.231253
10.908263,0.04821,0.174236,0.324167
10.9303,-0.245303,0.290668,0.2813
10.960191,-0.385178,0.078847,0.05978
10.977336,-0.220234,0.003784,-0.011191
10.998937,-0.075094,-0.019219,-0.066014
11.01207,0.135503,-0.043183,-0.046807
11.029024,0.20349,-0.280257,-0.3565
11.04639,0.134642,-0.301041,-0.353456
11.066868,0.066825,-0.153071,-0.31503
11.080208,0.113449,0.047613,0.348499
11.097065,0.143362,0.042336,0.324642
11.114327,0.117038,0.028196,0.249454
11.136641,0.12234,-0.066123,0.045701
11.148981,0.13962,0.003408,0.096883
11.166256,0.062386,-0.11476,0.098514
11.183599,0.110647,-0.215069,-0.047421
11.20628,0.020126,0.054623,-0.026702
11.218204,0.043735,0.047739,0.025843
11.235465,-0.234577,-0.020068,0.059629
11.252821,-0.433365,0.121903,0.040749
11.275067,-0.253326,0.219779,0.184884
11.287491,-0.02046,0.214906,0.207964
11.304779,0.435765,0.005035,0.1052
11.322058,0.273266,0.12648,0.175757
11.344919,0.084233,0.315195,0.246479
11.356469,0.081761,0.248759,0.181738
11.373864,0.185028,0.082365,0.127813
11.391031,0.521227,-0.105317,0.145395
11.410678,0.354649,-0.085136,0.299518
11.425493,0.19528,-0.042709,0.357553
11.442804,0.050987,0.042935,0.334746
11.459963,0.411686,-0.170207,0.044884
11.479794,0.460833,-0.084274,-0.154879
11.494437,0.434039,-0.101868,-0.101845
11.511858,0.289332,-0.043768,0.21202
11.528971,-0.251634,0.242683,0.310399
11.549443,-0.164983,0.116323,0.175791
11.563402,-0.281197,0.368644,0.096929
11.579747,-0.399535,0.445694,0.071568
11.597007,-0.802417,0.664153,0.313032
11.633505,-0.921118,0.130359,0.555998
11.648936,-0.865141,0.139972,0.352799
11.666196,-0.610177,-0.223577,0.149664
11.683392,0.042508,-0.349351,0.185675
11.700973,0.097244,-0.196445,0.224819
11.718177,-0.148655,0.257428,0.154107
11.735502,-0.332037,0.368365,-0.068508
11.754848,-0.077145,0.170416,0.071224
11.770138,-0.062997,-0.017383,0.26756
11.787562,-0.013016,-0.221751,0.385142
11.804833,-0.476002,-0.215744,0.560729
11.829157,-0.962306,-0.734176,0.508567
11.838642,-1.874141,-0.453518,0.08673
11.856632,-1.185141,0.175801,0.682895
11.873791,-0.761715,0.21031,0.500889
11.895353,-0.13917,0.079933,0.063499
